"Time (s)"	"X (m/s^2)"	"Y (m/s^2)"	"Z (m/s^2)"
8.139032333E0	1.418749695E0	1.070873108E0	9.534423065E0
8.148954333E0	1.357377319E0	1.127605133E0	9.440568237E0
8.158876333E0	1.319655762E0	1.152902527E0	9.293124847E0
8.168798333E0	1.175954590E0	1.115330658E0	9.239536285E0
8.178720333E0	1.015787659E0	1.101110229E0	9.395661621E0
8.188642333E0	9.440867615E-1	1.133143616E0	9.502389679E0
8.198564333E0	9.520202637E-1	1.156345367E0	9.492210846E0
8.208487333E0	9.806108093E-1	1.101409607E0	9.622290344E0
8.218409333E0	1.116827545E0	9.722282410E-1	9.669741669E0
8.228331333E0	1.299896851E0	8.728349304E-1	9.657467194E0
8.238253333E0	1.410067749E0	8.671467590E-1	9.735455017E0
8.248175333E0	1.478475494E0	8.161029053E-1	9.680070190E0
8.258097333E0	1.398242340E0	7.372169495E-1	9.543404388E0
8.268019333E0	1.290167084E0	7.155120850E-1	9.508676605E0
8.277942333E0	1.303639069E0	6.554869080E-1	9.445807343E0
8.287864333E0	7.932005310E-1	6.465055847E-1	9.595496063E0
8.297786333E0	4.957690430E-1	8.479866028E-1	9.676178284E0
8.307708333E0	2.965333557E-1	1.044378204E0	9.699829102E0
8.317630333E0	1.194515991E-1	1.102307739E0	9.767787781E0
8.327552333E0	1.068777466E-1	1.032852173E0	9.914482727E0
8.337474333E0	2.546205139E-1	9.234297180E-1	1.015458344E1
8.347397333E0	4.333488464E-1	8.463400269E-1	1.037507492E1
8.357319333E0	6.141728210E-1	8.385562134E-1	1.040516235E1
8.367241333E0	8.267308044E-1	8.276289368E-1	1.020802231E1
8.377163333E0	9.831555176E-1	8.217910767E-1	1.013467484E1
8.387085333E0	9.454339600E-1	7.852670288E-1	1.018287460E1
8.397007333E0	9.457333374E-1	7.527845764E-1	1.013856674E1
8.406929333E0	8.916957092E-1	7.593708801E-1	1.009665390E1
8.416851333E0	6.962022400E-1	8.039781189E-1	1.006012985E1
8.426774333E0	5.303471375E-1	8.262817383E-1	9.875713348E0
8.436696333E0	4.209246826E-1	8.090675354E-1	9.699529724E0
8.446618333E0	1.808239746E-1	7.622149658E-1	9.807904358E0
8.456540333E0	3.802093506E-2	7.548802185E-1	1.001118164E1
8.466462333E0	1.392105103E-2	7.517367554E-1	1.006581802E1
8.476384333E0	-4.760101318E-2	7.140151978E-1	9.992171173E0
8.486306333E0	-2.155517578E-2	6.917115784E-1	9.783654785E0
8.496229333E0	1.760339355E-1	7.544311523E-1	9.448052673E0
8.506151333E0	3.537144470E-1	8.506809998E-1	9.181307373E0
8.516073333E0	3.204835510E-1	9.400451660E-1	9.142987061E0
8.525995333E0	2.294728088E-1	9.939331055E-1	9.289831696E0
8.535917333E0	2.938389587E-1	9.822573853E-1	9.646390228E0
8.545839333E0	3.034190369E-1	8.559201050E-1	1.008512787E1
8.555761333E0	1.502874756E-1	7.126679993E-1	1.025158173E1
8.565684333E0	7.439529419E-2	5.710624695E-1	1.035426819E1
8.575606333E0	6.152206421E-2	4.953199768E-1	1.036414764E1
8.585528333E0	1.428030396E-1	5.475613403E-1	1.014709900E1
8.595450333E0	4.236190796E-1	6.738986206E-1	1.014275803E1
8.605372333E0	5.538482666E-1	6.884184265E-1	1.026864624E1
8.615294333E0	5.352868652E-1	6.518943787E-1	1.034124527E1
8.625216333E0	6.004014587E-1	6.038442993E-1	1.036699173E1
8.635139333E0	9.586065674E-1	5.918692017E-1	1.029289581E1
8.645061333E0	1.515747986E0	5.766009521E-1	1.028346542E1
8.654983333E0	1.908082123E0	5.002597046E-1	1.036309982E1
8.664905333E0	2.297272797E0	3.396437073E-1	1.014694931E1
8.674827333E0	1.917662201E0	3.020718384E-1	9.923613739E0
8.684749333E0	1.591939545E0	4.514611816E-1	9.733359375E0
8.694671333E0	1.387764130E0	5.795947266E-1	9.536967773E0
8.704594333E0	1.178199921E0	7.291337585E-1	9.663305054E0
8.714516333E0	1.131946106E0	8.381071472E-1	9.805060272E0
8.724438333E0	1.002465363E0	9.413923645E-1	9.707014160E0
8.734360333E0	8.671467590E-1	9.195378113E-1	9.589508514E0
8.744282333E0	8.852590942E-1	8.608598328E-1	9.779912567E0
8.754204333E0	1.536554718E0	7.405101013E-1	9.577982483E0
8.764126333E0	1.549727325E0	6.688092041E-1	9.387129364E0
8.774049333E0	1.424737244E0	7.809260559E-1	9.343120880E0
8.783971333E0	1.269060974E0	1.021475830E0	9.299411774E0
8.793893333E0	1.344055023E0	1.284778290E0	9.388177185E0
8.803815333E0	1.558708649E0	1.284927979E0	9.415869598E0
8.813737333E0	1.402433624E0	1.176104279E0	9.525441742E0
8.823659333E0	1.432221680E0	1.071621552E0	9.624535675E0
8.833581333E0	1.498384094E0	9.470805359E-1	9.681866455E0
8.843504333E0	1.443448334E0	7.966433716E-1	9.634864197E0
8.853426333E0	1.253193970E0	7.053332520E-1	9.592651978E0
8.863348333E0	1.039588165E0	7.587721252E-1	9.685458984E0
8.873270333E0	8.825646973E-1	8.791218567E-1	9.815089417E0
8.883192333E0	7.863148499E-1	9.587562561E-1	9.910441132E0
8.893114333E0	7.473957825E-1	1.014290771E0	9.902507629E0
8.903036333E0	9.743238831E-1	1.035546570E0	9.835896149E0
8.912959333E0	1.203197937E0	1.040635986E0	9.740394745E0
8.922881333E0	1.219963074E0	1.274449768E0	9.549092560E0
8.932803333E0	1.293909302E0	1.437760162E0	9.560917969E0
8.942725333E0	1.114881592E0	1.027463379E0	9.614057465E0
8.952647333E0	1.045276337E0	4.034111023E-1	9.464219055E0
8.962569333E0	8.915460205E-1	7.963439941E-2	9.416168976E0
8.972491333E0	7.397616577E-1	1.351689148E-1	9.524244232E0
8.982413333E0	8.508306885E-1	3.626957703E-1	9.715995483E0
8.992336333E0	1.096769257E0	5.777984619E-1	9.945617981E0
9.002258333E0	1.159937897E0	6.557862854E-1	1.004186783E1
9.012180333E0	1.066232758E0	7.282356262E-1	1.001537292E1
9.022102333E0	7.774832153E-1	8.418493652E-1	9.953850861E0
9.032024333E0	5.864804077E-1	9.276210022E-1	1.007060806E1
9.041946333E0	6.445596313E-1	9.467811584E-1	1.024409729E1
9.051868333E0	8.925938416E-1	8.713380432E-1	1.015428406E1
9.061791333E0	1.140029297E0	7.699987793E-1	9.999206543E0
9.071713333E0	1.036594391E0	6.938072205E-1	9.905202026E0
9.081635333E0	9.587562561E-1	6.978488159E-1	9.885143738E0
9.091557333E0	9.279203796E-1	5.586383057E-1	1.000519409E1
9.101479333E0	8.083190918E-1	4.096980286E-1	9.939331055E0
9.111401333E0	8.675958252E-1	6.180647278E-1	9.843230896E0
9.121323333E0	9.894424438E-1	8.904981995E-1	1.012868729E1
9.131246333E0	7.952961731E-1	9.178912354E-1	1.039198975E1
9.141168333E0	9.110055542E-1	1.048419800E0	1.047955765E1
9.151090333E0	9.087602234E-1	1.120569763E0	1.042147842E1
9.161012333E0	8.321195984E-1	9.928852844E-1	1.027972321E1
9.170934333E0	8.482859802E-1	9.192384338E-1	1.021805145E1
9.180856333E0	9.253756714E-1	8.428971863E-1	1.013841705E1
9.190778333E0	9.383985901E-1	6.367758179E-1	1.004321503E1
9.200701333E0	8.165519714E-1	4.790039062E-1	9.907896423E0
9.210623333E0	6.968009949E-1	4.263134766E-1	9.745184784E0
9.220545333E0	6.647676086E-1	4.634362793E-1	9.573042755E0
9.230467333E0	7.438032532E-1	5.417234802E-1	9.412875824E0
9.240389333E0	7.688012695E-1	5.230123901E-1	9.274413757E0
9.250311333E0	7.444020081E-1	6.092330933E-1	9.219028931E0
9.260233333E0	1.023122406E0	6.649172974E-1	9.302255859E0
9.270156333E0	1.708846436E0	6.816824341E-1	9.497150574E0
9.280078333E0	1.885628815E0	4.465214539E-1	9.951605530E0
9.290000333E0	1.465153198E0	3.501219177E-1	1.016640884E1
9.299922333E0	6.348298645E-1	4.719685364E-1	1.007524841E1
9.309844333E0	1.419049072E-1	9.406439209E-1	9.681716766E0
9.319766333E0	3.447331238E-1	1.635199585E0	9.422755280E0
9.329688333E0	3.722758484E-1	1.644480286E0	9.664502563E0
9.339611333E0	6.039939880E-1	1.290765839E0	9.857301636E0
9.349533333E0	1.050665131E0	1.064286804E0	9.921069031E0
9.359455333E0	1.927541656E0	1.370100861E0	9.608818359E0
9.369377333E0	1.544488220E0	1.126557312E0	9.782008209E0
9.379299333E0	7.896080017E-1	7.435038757E-1	1.022463776E1
9.389221333E0	6.985972595E-1	5.568420410E-1	1.049707123E1
9.399143333E0	7.192543030E-1	5.920188904E-1	1.044917084E1
9.409066333E0	9.157955933E-1	8.330177307E-1	9.980944519E0
9.418988333E0	1.190175018E0	1.079854431E0	9.375603333E0
9.428910333E0	1.066232758E0	8.300239563E-1	9.352551270E0
9.438832333E0	1.221909027E0	7.521858215E-1	9.458381195E0
9.448754333E0	1.602118378E0	9.633966064E-1	9.549841003E0
9.458676333E0	1.617087250E0	1.044228516E0	9.575288086E0
9.468598333E0	1.475930786E0	1.092727661E0	9.562265167E0
9.478521333E0	1.508712616E0	1.253792725E0	9.614805908E0
9.488443333E0	1.567839661E0	1.342558136E0	9.792785797E0
9.498365333E0	1.756597137E0	1.270707550E0	1.017703674E1
9.508287333E0	1.916764069E0	1.152752838E0	1.030936157E1
9.518209333E0	1.771116943E0	1.131497040E0	1.022224274E1
9.528131333E0	1.554217987E0	1.286275177E0	1.011686188E1
9.538053333E0	1.647773438E0	1.312171326E0	9.861043854E0
9.547976333E0	1.676513672E0	1.232087860E0	9.585466919E0
9.557898333E0	1.449136505E0	1.073417816E0	9.313781891E0
9.567820333E0	1.445693665E0	8.949888611E-1	9.211394806E0
9.577742333E0	1.852846985E0	1.032852173E0	9.488468628E0
9.587664333E0	2.088906097E0	1.246158600E0	9.843081207E0
9.597586333E0	2.054627380E0	1.294657745E0	9.907147980E0
9.607508333E0	1.932481384E0	1.215921478E0	9.761800232E0
9.617431333E0	1.949096832E0	8.994795227E-1	9.764195251E0
9.627353333E0	2.165247345E0	5.233117676E-1	9.882299652E0
9.637275333E0	2.346221008E0	3.966751099E-1	9.946216736E0
9.647197333E0	2.431244202E0	5.858816528E-1	9.923613739E0
9.657119333E0	2.366428986E0	9.818083191E-1	9.785301361E0
9.667041333E0	2.168241119E0	1.355131989E0	9.847571869E0
9.676963333E0	2.037263489E0	1.771416321E0	1.011566437E1
9.686886333E0	2.056723022E0	2.171384583E0	1.032986893E1
9.696808333E0	2.032473450E0	2.388732605E0	1.038315811E1
9.706730333E0	2.251917114E0	2.269879761E0	1.013796799E1
9.716652333E0	2.519410858E0	1.710343323E0	1.006372238E1
9.726574333E0	2.486928406E0	1.179098053E0	1.003333557E1
9.736496333E0	2.402953033E0	1.128054199E0	9.929301910E0
9.746418333E0	2.370620270E0	1.396595764E0	9.847122803E0
9.756341333E0	2.344873810E0	1.678160248E0	9.569150848E0
9.766263333E0	2.305655365E0	1.893113251E0	9.091643829E0
9.776185333E0	2.316283264E0	1.921105042E0	8.728948059E0
9.786107333E0	2.279759216E0	1.744023285E0	8.731343079E0
9.796029333E0	2.295626221E0	1.487157440E0	8.986113281E0
9.805951333E0	2.595901794E0	1.348096619E0	9.071735229E0
9.815873333E0	2.765199738E0	1.470392303E0	9.312285004E0
9.825796333E0	2.822231140E0	1.818568268E0	9.313632202E0
9.835718333E0	2.724185028E0	2.120640106E0	9.083261261E0
9.845640333E0	2.467319183E0	2.303709412E0	8.935967560E0
9.855562333E0	2.236199799E0	2.406246185E0	8.694519653E0
9.865484333E0	2.249222717E0	2.961890717E0	8.249345398E0
9.875406333E0	2.332898712E0	3.132535858E0	8.277636566E0
9.885328333E0	2.633473663E0	2.838098145E0	8.261320496E0
9.895251333E0	1.684746552E0	1.996099091E0	9.191935272E0
9.905173333E0	1.252744904E0	1.124311981E0	1.005264542E1
9.915095333E0	1.903292084E0	1.280287628E0	1.002061203E1
9.925017333E0	2.770738220E0	2.596201172E0	8.972641296E0
9.934939333E0	2.642904053E0	3.019820251E0	8.869505768E0
9.944861333E0	1.811383209E0	2.787503357E0	9.369466095E0
9.954783333E0	1.400936737E0	2.819686432E0	9.625433807E0
9.964706333E0	1.690434723E0	2.944227448E0	9.528884583E0
9.974628333E0	1.913021851E0	2.951711884E0	9.294621735E0
9.984550333E0	2.055974579E0	2.786156158E0	9.023535461E0
9.994472333E0	1.971699829E0	2.470612335E0	8.887767792E0
1.000439433E1	1.449884949E0	2.200873260E0	9.008267212E0
1.001431658E1	1.249751129E0	2.295027466E0	9.120683441E0
1.002423858E1	1.590292969E0	2.605332184E0	8.994495850E0
1.003416158E1	1.658700714E0	2.640359344E0	9.090745697E0
1.004408358E1	1.697170715E0	2.556084595E0	9.294921112E0
1.005400558E1	1.677711182E0	2.460283813E0	9.421408081E0
1.006392758E1	1.504820709E0	2.505489807E0	9.198970642E0
1.007384958E1	1.364712067E0	2.581381989E0	8.833580475E0
1.008377158E1	1.264420624E0	2.520159302E0	8.696166229E0
1.009369458E1	1.178050232E0	2.325713654E0	8.886270905E0
1.010361658E1	1.321302338E0	2.091151428E0	9.332043915E0
1.011353858E1	1.562001801E0	2.013612671E0	9.481882324E0
1.012346058E1	1.314117279E0	2.060614929E0	9.060658264E0
1.013338258E1	9.985734558E-1	2.182611237E0	8.369096375E0
1.014330458E1	8.223898315E-1	2.100881195E0	8.407865753E0
1.015322658E1	6.001020813E-1	1.970352631E0	8.896300049E0
1.016314958E1	6.966513062E-1	1.923649750E0	9.257947998E0
1.017307158E1	5.171745300E-1	1.927691345E0	9.400751038E0
1.018299358E1	1.416055298E-1	1.896406403E0	9.532477112E0
1.019291558E1	-7.469467163E-2	1.802252197E0	9.959688721E0
1.020283758E1	-3.721261597E-1	1.641935577E0	1.045815216E1
1.021275958E1	-5.186714172E-1	1.548829193E0	1.046563660E1
1.022268258E1	-4.424798584E-1	1.538201294E0	1.052027298E1
1.023260458E1	-5.905220032E-1	1.548679504E0	1.070304291E1
1.024252658E1	-4.480183411E-1	1.584455109E0	1.034124527E1
1.025244858E1	-4.668791199E-1	1.487007751E0	9.972412262E0
1.026237058E1	-6.330335999E-1	1.297501831E0	9.688153381E0
1.027229258E1	-5.210664368E-1	1.175655212E0	9.613458710E0
1.028221458E1	-2.233355713E-1	1.135838013E0	9.618099060E0
1.029213758E1	-1.228944397E-1	1.171912994E0	9.631421356E0
1.030205958E1	-2.270777893E-1	1.349144440E0	9.634864197E0
1.031198158E1	-5.149291992E-2	1.568288727E0	9.478439484E0
1.032190358E1	1.739382935E-1	1.691632233E0	9.398655396E0
1.033182558E1	3.519181824E-1	1.648970947E0	9.538764038E0
1.034174758E1	2.758763123E-1	1.495390320E0	9.930200043E0
1.035166958E1	3.438349915E-1	1.398092651E0	1.013976425E1
1.036159258E1	4.113446045E-1	1.334325256E0	1.013362701E1
1.037151458E1	4.543052673E-1	1.412462769E0	1.024469604E1
1.038143658E1	4.399351501E-1	1.589843903E0	1.041174866E1
1.039135858E1	5.673202515E-1	1.705403595E0	1.044078827E1
1.040128058E1	6.969506836E-1	1.697021027E0	1.047626450E1
1.041120258E1	6.114784241E-1	1.565594330E0	1.057236465E1
1.042112558E1	5.282514954E-1	1.397194519E0	1.036100418E1
1.043104758E1	3.143463135E-1	1.219813385E0	1.010069550E1
1.044096958E1	2.580633545E-1	1.118623810E0	9.904154205E0
1.045089158E1	4.415817261E-1	1.177750854E0	9.698032837E0
1.046081358E1	3.947291565E-1	1.282383270E0	9.857451324E0
1.047073558E1	2.487826538E-1	1.327140198E0	1.001028351E1
1.048065758E1	2.080673218E-1	1.373693390E0	9.914482727E0
1.049058058E1	-8.951385498E-2	1.488504639E0	9.885742493E0
1.050050258E1	8.831634521E-3	1.313368835E0	9.605076141E0
1.051042458E1	-1.706451416E-2	1.105301514E0	9.602531433E0
1.052034658E1	-4.161346436E-2	1.142873383E0	9.780511322E0
1.053026858E1	-7.035369873E-3	1.242117004E0	9.655521240E0
1.054019058E1	-4.355941772E-2	1.385369110E0	9.597442017E0
1.055011358E1	-5.613327026E-2	1.409918060E0	9.711205444E0
1.056003558E1	7.783813477E-3	1.388362885E0	9.732311554E0
1.056995758E1	-1.016386414E-1	1.428629150E0	9.818083191E0
1.057987958E1	-6.466552734E-2	1.504371643E0	9.773176575E0
1.058980158E1	4.490661621E-2	1.453178101E0	9.612410889E0
1.059972358E1	9.160949707E-2	1.417402496E0	9.668244781E0
1.060964558E1	1.023870850E-1	1.439556427E0	9.827812958E0
1.061956858E1	1.853146362E-1	1.538051605E0	9.848919067E0
1.062949058E1	1.628613281E-1	1.673070831E0	9.790839844E0
1.063941258E1	5.972579956E-2	1.657952271E0	9.794582062E0
1.064933458E1	1.002914429E-2	1.555714874E0	9.878108368E0
1.065925658E1	5.254074097E-2	1.507964172E0	9.896520081E0
1.066917858E1	6.122268677E-2	1.537602539E0	9.939630432E0
1.067910158E1	-2.035766602E-2	1.508712616E0	1.009276199E1
1.068902358E1	-8.367599487E-2	1.470541992E0	1.006177643E1
1.069894558E1	-1.387614441E-1	1.525028687E0	9.964927826E0
1.070886758E1	-1.850152588E-1	1.549427948E0	9.924362183E0
1.071878958E1	-1.736389160E-1	1.458866272E0	9.890682220E0
1.072871158E1	-1.899549866E-1	1.406026154E0	9.782906342E0
1.073863358E1	-3.465293884E-1	1.405277710E0	9.796677704E0
1.074855658E1	-4.327500916E-1	1.420995026E0	9.975256348E0
1.075847858E1	-5.087919617E-1	1.434916077E0	1.022119492E1
1.076840058E1	-6.059399414E-1	1.481319580E0	1.027373566E1
1.077832258E1	-5.800437927E-1	1.557211761E0	1.003049149E1
1.078824458E1	-6.182144165E-1	1.601070557E0	9.904154205E0
1.079816658E1	-7.902067566E-1	1.611848145E0	9.795779572E0
1.080808958E1	-9.283694458E-1	1.595681763E0	9.682165833E0
1.081801158E1	-1.073717194E0	1.568887482E0	9.681716766E0
1.082793358E1	-9.813592529E-1	1.557361450E0	9.598789215E0
1.083785558E1	-9.157955933E-1	1.503772888E0	9.521549835E0
1.084777758E1	-1.024918671E0	1.412462769E0	9.427695007E0
1.085769958E1	-9.975256348E-1	1.382974091E0	9.314081268E0
1.086762158E1	-8.316705322E-1	1.527723083E0	9.247170410E0
1.087754458E1	-2.359094238E-1	1.773062897E0	9.064550171E0
1.088746658E1	2.044747925E-1	1.946103058E0	9.074279938E0
1.089738858E1	2.627037048E-1	1.965412903E0	9.240284729E0
1.090731058E1	1.540296936E-1	1.859732666E0	9.418863373E0
1.091723258E1	4.340972900E-2	1.672921143E0	9.619296570E0
1.092715458E1	3.113525391E-2	1.597478027E0	9.667646027E0
1.093707758E1	-1.579216003E-1	1.654659119E0	9.637259216E0
1.094699958E1	-4.745132446E-1	1.714684296E0	9.642049255E0
1.095692158E1	-6.544390869E-1	1.801054688E0	9.638905792E0
1.096684358E1	-6.324348450E-1	1.868564301E0	9.609117737E0
1.097676558E1	-4.215234375E-1	1.950294342E0	9.447154541E0
1.098668758E1	-6.676116943E-2	2.072440338E0	9.331594849E0
1.099661058E1	3.833528137E-1	2.184407501E0	9.459129639E0
1.100653258E1	7.003935242E-1	2.135758667E0	9.825717316E0
1.101645475E1	7.447013855E-1	1.834584961E0	1.021475830E1
1.102637675E1	5.210664368E-1	1.485959930E0	1.038869659E1
1.103629875E1	3.248245239E-1	1.293160858E0	1.022314087E1
1.104622075E1	3.338058472E-2	1.243164825E0	9.899064789E0
1.105614375E1	-1.697470093E-1	1.351090393E0	9.582024078E0
1.106606575E1	-1.745370483E-1	1.560504913E0	9.400451660E0
1.107598775E1	-2.224374390E-1	1.651216278E0	9.366023254E0
1.108590975E1	-8.232879639E-3	1.760039978E0	9.424850922E0
1.109583175E1	2.790197754E-1	1.842668152E0	9.706714783E0
1.110575375E1	2.927911377E-1	1.832788696E0	1.004022125E1
1.111567575E1	2.300715637E-1	1.800306244E0	1.018841309E1
1.112559875E1	1.667532349E-1	1.751208344E0	1.011701157E1
1.113552075E1	2.351609802E-1	1.750010834E0	9.892777863E0
1.114544275E1	1.288819885E-1	1.674717407E0	9.657167816E0
1.115536475E1	-2.296224976E-1	1.511706390E0	9.381141815E0
1.116528675E1	-3.336561584E-1	1.485211487E0	9.257798309E0
1.117520875E1	-5.303471375E-1	1.528172150E0	9.409133606E0
1.118513175E1	-4.011657715E-1	1.684147797E0	9.528285828E0
1.119505375E1	-4.236190796E-2	1.787133636E0	9.690847778E0
1.120497575E1	3.394940186E-1	1.884730682E0	9.839488678E0
1.121489775E1	4.502636719E-1	1.821562042E0	9.873318329E0
1.122481975E1	4.731660461E-1	1.697320404E0	9.744735718E0
1.123474175E1	2.257305908E-1	1.565145264E0	9.633367310E0
1.124466475E1	1.823208618E-1	1.600022736E0	9.596094818E0
1.125458675E1	2.649490356E-1	1.831591187E0	9.711504822E0
1.126450875E1	1.953437805E-1	1.909129944E0	9.768835602E0
1.127443075E1	2.912942505E-1	1.739382935E0	9.706864471E0
1.128435275E1	2.553689575E-1	1.481618958E0	9.548044739E0
1.129427475E1	1.636097717E-1	1.192120972E0	9.486372986E0
1.130419775E1	1.163081360E-1	1.042282562E0	9.684710541E0
1.131411975E1	1.317260742E-1	1.006357269E0	9.939331055E0
1.132404175E1	-5.987548828E-4	1.007854156E0	1.018497025E1
1.133396375E1	1.585203552E-1	1.117875366E0	1.023391846E1
1.134388575E1	3.984713745E-1	1.202299805E0	1.011611343E1
1.135380775E1	1.910028076E-1	1.169068909E0	9.931846619E0
1.136372975E1	-6.661148071E-2	1.199605408E0	9.579629059E0
1.137365275E1	-3.861968994E-2	1.266665955E0	9.324260101E0
1.138357475E1	-2.700384521E-1	1.341210938E0	9.363179169E0
1.139349675E1	-4.093986511E-1	1.510808258E0	9.444011078E0
1.140341875E1	-4.505630493E-1	1.725162506E0	9.518705750E0
1.141334075E1	-5.782475281E-1	1.726509705E0	9.505084076E0
1.142326275E1	-5.965095520E-1	1.516646118E0	9.495953064E0
1.143318575E1	-4.760101318E-1	1.301393738E0	9.652826843E0
1.144310775E1	-2.523751831E-1	1.130748596E0	9.936636658E0
1.145302975E1	1.583706665E-1	1.086590424E0	1.012988480E1
1.146295175E1	4.870870972E-1	1.078058167E0	1.015114059E1
1.147287375E1	5.523513794E-1	9.828561401E-1	1.011536499E1
1.148279575E1	4.159849548E-1	8.178991699E-1	1.011431717E1
1.149271875E1	2.640509033E-1	6.837780762E-1	1.004815475E1
1.150264075E1	1.522334290E-1	7.596702576E-1	9.969568176E0
1.151256275E1	2.074685669E-1	9.589059448E-1	1.007689499E1
1.152248475E1	4.373904419E-1	9.740245056E-1	1.023406815E1
1.153240675E1	6.632707214E-1	8.861572266E-1	1.047985703E1
1.154232875E1	7.500901794E-1	8.173004150E-1	1.060095520E1
1.155225175E1	6.912625122E-1	7.960446167E-1	1.054137909E1
1.156217375E1	5.014572144E-1	9.351054382E-1	1.033765274E1
1.157209575E1	4.340972900E-1	1.116378479E0	1.004111938E1
1.158201775E1	5.376818848E-1	1.275198212E0	9.810598755E0
1.159193975E1	7.638615417E-1	1.365759888E0	9.723030853E0
1.160186175E1	8.855584717E-1	1.228495331E0	9.900711365E0
1.161178475E1	6.950047302E-1	1.090632019E0	1.009081604E1
1.162170675E1	6.191125488E-1	1.033001862E0	1.021221359E1
1.163162875E1	5.617817688E-1	8.873547363E-1	1.031654663E1
1.164155075E1	3.261717224E-1	7.324269104E-1	1.027867538E1
1.165147275E1	1.172062683E-1	7.131170654E-1	1.013692017E1
1.166139475E1	-3.487747192E-2	8.213420105E-1	1.003767654E1
1.167131775E1	4.805007935E-2	1.124761047E0	9.917476501E0
1.168123975E1	8.143066406E-2	1.442699890E0	9.817185059E0
1.169116175E1	2.320175171E-1	1.679058380E0	9.796677704E0
1.170108375E1	3.881428528E-1	1.672023010E0	9.865684204E0
1.171100575E1	4.489164734E-1	1.528621216E0	9.875264282E0
1.172092775E1	4.875361633E-1	1.475032654E0	9.790839844E0
1.173085075E1	3.318598938E-1	1.425635376E0	9.696985016E0
1.174077275E1	4.221221924E-2	1.375639343E0	9.553583221E0
1.175069475E1	-2.058219910E-1	1.331780548E0	9.480684814E0
1.176061675E1	-2.104623413E-1	1.364712067E0	9.508975983E0
1.177053875E1	7.035369873E-3	1.454225922E0	9.517957306E0
1.178046075E1	2.954855347E-1	1.550026703E0	9.543853455E0
1.179038375E1	6.087840271E-1	1.661395111E0	9.543105011E0
1.180030575E1	8.337661743E-1	1.694176941E0	9.556876373E0
1.181022775E1	9.731263733E-1	1.652563477E0	9.569899292E0
1.182014975E1	1.027762756E0	1.598226471E0	9.462273102E0
1.183007175E1	7.608677673E-1	1.450633392E0	9.371711426E0
1.183999375E1	3.017724609E-1	1.384470978E0	9.252110138E0
1.184991675E1	1.061293030E-1	1.419049072E0	9.211694183E0
1.185983875E1	-3.821553040E-1	1.328936462E0	9.109456787E0
1.186976075E1	3.414399719E-1	1.590742035E0	9.448052673E0
1.187968275E1	7.924520874E-1	1.654958496E0	9.737700348E0
1.188960475E1	1.090182953E0	1.650767212E0	9.720486145E0
1.189952675E1	1.256038055E0	1.631008301E0	9.720037079E0
1.190944875E1	1.361418915E0	1.556463318E0	9.822124786E0
1.191937175E1	1.089434509E0	1.403032379E0	9.892478485E0
1.192929375E1	5.483097839E-1	1.233435059E0	9.765991516E0
1.193921575E1	5.734574890E-1	1.349892883E0	1.002644989E1
1.194913775E1	3.957769775E-1	1.478176117E0	1.015503250E1
1.195905975E1	4.698728943E-1	1.411864014E0	1.014215927E1
1.196898175E1	4.462220764E-1	1.414708099E0	1.023092468E1
1.197890475E1	5.155279541E-1	1.380728760E0	1.016281631E1
1.198882675E1	3.601510620E-1	1.282083893E0	1.007779312E1
1.199874875E1	8.652008057E-2	1.405277710E0	1.010473709E1
1.200867075E1	7.229965210E-2	1.494192810E0	1.015742752E1
1.201859213E1	2.155517578E-2	1.539847870E0	1.020428009E1
1.202851413E1	8.083190918E-3	1.483265533E0	1.004830444E1
1.203843712E1	3.197351074E-1	1.475481720E0	9.941127319E0
1.204835913E1	4.225712585E-1	1.472487946E0	9.735155640E0
1.205828113E1	2.779719543E-1	1.394500122E0	9.511071625E0
1.206820313E1	9.834548950E-2	1.462458801E0	9.414672089E0
1.207812513E1	1.633103943E-1	1.449735260E0	9.378297729E0
1.208804712E1	4.894821167E-2	1.476828918E0	9.365574188E0
1.209797013E1	1.239422607E-1	1.484163666E0	9.300609283E0
1.210789213E1	-1.437011719E-2	1.441951447E0	9.307794342E0
1.211781412E1	3.323089600E-1	1.600322113E0	9.601333923E0
1.212773612E1	4.302053833E-1	1.632056122E0	9.876461792E0
1.213765812E1	1.622625732E-1	1.535207520E0	9.769434357E0
1.214758012E1	3.487747192E-1	1.490749969E0	9.734856262E0
1.215750312E1	3.814068604E-1	1.378633118E0	9.871671753E0
1.216742512E1	3.339555359E-1	1.358874207E0	9.954748993E0
1.217734712E1	3.682342529E-1	1.326990509E0	9.987830200E0
1.218726912E1	2.414479065E-1	1.312321014E0	9.818981323E0
1.219719112E1	-3.188369751E-2	1.435215454E0	9.571396179E0
1.220711312E1	-1.158590698E-1	1.563498688E0	9.643995209E0
1.221703612E1	-1.558259583E-1	1.656305695E0	9.816436615E0
1.222695812E1	-9.759704590E-2	1.687590637E0	9.853858795E0
1.223688012E1	-5.089416504E-2	1.629661102E0	9.911638641E0
1.224680213E1	6.930587769E-2	1.363813934E0	9.921518097E0
1.225672413E1	8.382568359E-2	1.145268402E0	9.838590546E0
1.226664613E1	-1.526824951E-2	1.061592407E0	9.689949646E0
1.227656913E1	-2.664459229E-2	1.106499023E0	9.634714508E0
1.228649113E1	-1.092727661E-2	1.215472412E0	9.631421356E0
1.229641313E1	-1.496887207E-3	1.305285645E0	9.510173492E0
